Id,MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,Street_Grvl,Street_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,TotalSF,Age
647,20,3,60.0,7200,12,2,2,2,5,5,1950,1950,3,1,8,8,0.0,3,3,3,5,0,5,0,0,0,1,2,1,4,1048,0,0,1048,0,0,1,0,3,1,3,7,2,0,1950.0,2,420,4,4,0,27,0,0,0,0,0,7,2008,98300,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1048,74
648,20,3,85.0,10452,7,2,2,2,6,5,1953,1953,3,1,13,14,216.0,3,3,2,4,500,5,0,594,1094,1,0,1,4,1094,0,0,1094,0,0,1,0,3,1,3,5,6,2,1953.0,2,495,4,4,0,0,0,0,287,0,0,6,2008,155000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2188,71
649,60,3,70.0,7700,12,4,2,5,6,5,1966,1966,1,1,8,8,351.0,3,3,3,5,0,5,0,756,756,1,4,1,4,1051,788,0,1839,0,0,1,1,4,1,3,7,6,1,1966.0,2,442,4,4,0,124,216,0,0,0,0,6,2010,155000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2595,58
650,180,4,21.0,1936,10,2,2,6,4,6,1970,1970,1,1,5,5,0.0,2,3,0,1,131,2,499,0,630,1,2,1,4,630,0,0,630,1,0,1,0,1,1,3,3,6,0,1980.0,0,0,4,4,0,0,0,0,0,0,0,12,2007,84500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1260,54
651,60,1,65.0,8125,21,2,2,5,7,6,2007,2007,1,1,5,5,0.0,2,3,3,5,0,5,0,813,813,1,0,1,4,822,843,0,1665,0,0,2,1,3,1,2,7,6,0,2007.0,2,562,4,4,0,0,0,0,0,0,0,5,2008,205950,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2478,17
652,70,3,60.0,9084,7,0,2,5,4,5,1940,1950,1,1,8,8,0.0,3,3,2,5,0,5,0,755,755,1,4,1,4,755,755,0,1510,1,0,1,0,4,1,3,7,6,1,1940.0,1,296,1,3,120,0,0,0,0,0,0,10,2009,108000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2265,84
653,60,3,70.0,8750,5,2,2,5,7,5,1996,1996,1,1,12,13,0.0,2,3,3,5,0,5,0,880,880,1,0,1,4,909,807,0,1716,0,0,2,1,2,1,2,7,6,1,1996.0,2,512,4,4,0,120,0,0,0,0,0,7,2009,191000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2596,28
654,50,4,60.0,10320,9,2,2,0,6,7,1906,1995,1,1,8,8,0.0,3,3,3,5,0,5,0,756,756,1,0,1,4,756,713,0,1469,0,0,1,0,3,1,3,7,6,0,1906.0,1,216,4,4,57,0,239,0,0,0,0,6,2008,135000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2225,118
655,20,3,91.0,10437,15,2,2,2,8,6,1995,1995,3,1,8,8,660.0,2,3,1,2,1696,5,0,413,2109,1,0,1,4,2113,0,0,2113,1,0,2,1,2,1,2,7,6,1,1995.0,3,839,4,4,236,46,0,0,0,0,0,8,2008,350000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4222,29
656,160,4,21.0,1680,2,2,2,5,6,5,1971,1971,1,1,6,7,381.0,3,3,3,5,0,5,0,525,525,1,4,1,4,525,567,0,1092,0,0,1,1,3,1,3,6,6,0,1971.0,1,264,4,4,0,0,0,0,0,0,0,3,2010,88000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1617,53
657,20,3,72.0,10007,12,2,2,2,5,7,1959,2006,1,1,6,6,54.0,3,3,3,0,806,5,0,247,1053,1,0,1,4,1053,0,0,1053,1,0,1,1,3,1,2,5,6,0,1959.0,1,312,4,4,0,0,0,0,0,0,0,8,2008,145500,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2106,65
658,70,3,60.0,7200,6,2,2,5,7,6,1931,2000,1,1,11,15,0.0,2,3,3,5,0,5,0,776,776,1,4,1,4,851,651,0,1502,0,0,1,1,3,1,3,6,6,1,1931.0,1,270,4,4,0,0,112,0,0,0,0,2,2008,149000,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2278,93
659,50,3,78.0,17503,12,0,2,0,6,5,1948,1950,1,1,12,13,0.0,3,3,3,5,0,5,0,912,912,1,4,1,4,912,546,0,1458,0,1,1,0,3,1,3,6,6,1,1948.0,1,330,4,4,192,0,0,0,0,0,0,1,2010,97500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2370,76
660,20,3,75.0,9937,7,2,2,2,5,7,1964,1999,3,1,8,8,0.0,3,3,3,1,637,5,0,849,1486,1,0,1,4,1486,0,0,1486,1,0,1,0,3,1,3,7,6,0,1968.0,2,480,4,4,0,0,0,0,0,0,0,3,2009,167000,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2972,60
661,60,3,69.0,12384,14,2,2,5,7,7,1976,1976,1,1,9,10,233.0,2,3,3,5,0,5,0,793,793,1,4,1,4,1142,793,0,1935,0,0,2,1,3,1,3,7,6,1,1976.0,2,550,4,4,0,113,252,0,0,0,0,11,2007,197900,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2728,48
662,60,3,52.0,46589,15,2,2,5,8,7,1994,2005,3,1,12,13,528.0,2,1,3,2,1361,4,180,88,1629,1,0,1,4,1686,762,0,2448,1,0,2,1,4,1,2,8,6,1,1994.0,3,711,4,4,517,76,0,0,0,0,0,7,2009,402000,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4077,30
663,20,3,120.0,13560,12,2,2,2,6,3,1968,1968,3,1,13,14,216.0,1,0,3,5,0,5,0,1392,1392,1,2,1,4,1392,0,0,1392,1,0,1,0,2,1,3,5,1,2,1968.0,2,576,4,4,0,0,240,0,0,0,0,7,2009,110000,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2784,56
664,85,3,90.0,10012,7,2,2,6,4,5,1972,1972,1,1,9,10,0.0,2,3,0,1,920,4,180,38,1138,1,4,1,4,1181,0,0,1181,1,0,2,0,3,1,3,6,6,0,1974.0,2,588,4,4,0,0,180,0,0,0,0,4,2008,137500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2319,52
665,20,3,49.0,20896,21,6,2,2,8,5,2005,2006,1,1,12,13,0.0,0,3,2,2,1721,5,0,356,2077,1,0,1,4,2097,0,0,2097,1,0,1,1,1,1,0,8,6,1,2005.0,3,1134,4,4,192,267,0,0,0,0,0,1,2006,423000,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4174,19
666,60,3,106.0,11194,8,2,2,5,8,5,2000,2000,1,1,12,13,40.0,2,3,3,5,0,5,0,1406,1406,1,0,1,4,1454,482,0,1936,0,0,2,1,3,1,2,7,6,1,2000.0,2,504,4,4,188,124,0,0,0,0,0,11,2006,230500,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3342,24
667,60,3,69.0,18450,12,2,2,5,6,5,1965,1979,0,5,9,10,113.0,2,3,3,3,187,4,723,111,1021,1,4,1,4,1465,915,0,2380,0,0,2,1,3,1,3,7,5,1,1965.0,2,596,4,4,0,265,0,0,0,0,0,8,2007,129000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,3401,59
668,20,3,65.0,8125,20,2,2,2,6,5,1994,1998,1,1,6,6,258.0,2,3,3,2,1138,5,0,270,1408,1,0,1,4,1679,0,0,1679,1,0,2,0,3,1,2,7,6,1,1994.0,2,575,4,4,224,42,0,0,0,0,0,10,2008,193500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3087,30
669,20,3,69.0,14175,19,2,2,2,5,6,1956,1987,1,1,5,14,0.0,3,3,3,4,988,5,0,200,1188,1,2,1,4,1437,0,0,1437,1,0,1,1,3,1,3,6,3,1,1999.0,2,576,4,4,304,0,0,0,0,0,0,11,2006,168000,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2625,68
670,30,3,80.0,11600,6,2,2,2,4,5,1922,1950,1,1,8,8,0.0,1,3,3,5,0,5,0,700,700,1,0,1,4,1180,0,0,1180,0,0,1,0,2,1,1,5,6,1,1922.0,1,252,4,1,0,0,67,0,0,0,0,7,2006,137500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1880,102
671,60,3,64.0,8633,5,2,2,5,6,5,2005,2005,1,1,12,13,0.0,2,3,3,2,193,5,0,545,738,1,0,1,4,738,738,0,1476,1,0,2,1,3,1,2,7,6,0,2005.0,2,540,4,4,100,35,0,0,0,0,0,2,2009,173500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2214,19
672,70,2,54.0,6629,7,0,2,5,6,6,1925,1950,2,1,13,14,0.0,3,3,3,1,551,5,0,121,672,1,4,0,4,697,672,0,1369,1,0,2,0,3,1,3,6,6,0,1930.0,1,300,4,4,147,0,0,0,0,0,0,7,2009,103600,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2041,99
673,20,3,69.0,11250,24,2,2,2,6,6,1977,1977,1,1,9,10,0.0,2,3,3,0,767,5,0,441,1208,1,4,1,4,1208,0,0,1208,1,0,1,1,3,1,3,6,6,1,1977.0,2,546,4,4,198,42,0,0,0,0,0,6,2006,165000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2416,47
674,20,3,110.0,14442,6,2,2,2,6,7,1957,2004,3,1,5,5,106.0,3,3,3,2,1186,5,0,291,1477,1,0,1,4,1839,0,0,1839,1,0,2,0,3,1,2,7,6,2,1957.0,2,416,4,4,0,87,0,0,200,0,0,6,2007,257500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3316,67
675,20,3,80.0,9200,12,2,2,2,6,6,1965,1965,1,1,6,6,0.0,3,3,3,4,892,5,0,244,1136,1,4,1,4,1136,0,0,1136,1,0,1,0,3,1,3,5,6,1,1965.0,1,384,4,4,426,0,0,0,0,0,0,7,2008,140000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2272,59
676,160,3,24.0,2289,13,2,2,5,6,6,1978,1978,1,1,9,2,0.0,3,3,3,0,311,5,0,544,855,1,4,1,4,855,586,0,1441,0,0,2,1,3,1,3,7,6,1,1978.0,2,440,4,4,28,0,0,0,0,0,0,4,2009,148500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2296,46
677,70,4,60.0,9600,17,2,2,5,4,2,1900,1950,1,1,0,12,0.0,3,0,3,5,0,5,0,1095,1095,2,1,0,4,1095,679,0,1774,1,0,2,0,4,2,3,8,3,0,1920.0,3,779,1,1,0,0,90,0,0,0,0,5,2006,87000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2869,124
678,30,3,52.0,9022,17,2,2,2,5,8,1924,2006,1,1,12,13,0.0,3,3,3,5,0,5,0,768,768,1,0,1,4,792,0,0,792,0,0,1,0,2,1,2,5,6,0,1924.0,1,240,1,1,316,0,120,0,0,0,0,5,2009,109500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1560,100
679,20,3,80.0,11844,22,2,2,2,8,5,2008,2008,3,1,12,13,464.0,0,3,2,5,0,5,0,2046,2046,1,0,1,4,2046,0,0,2046,0,0,2,1,3,1,2,7,6,1,2008.0,3,834,4,4,322,82,0,0,0,0,0,7,2009,372500,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4092,16
